Lena.tiff,23.8536788493505,0.627199000501162
Monarch.tiff,18.8487258500357,0.544037802876075
Parrots.tiff,21.4338953178466,0.634977169748928
barbara.tiff,21.1693418748136,0.475456721449379
boats.tiff,21.338219800259,0.489258448944885
cameraman.tiff,19.8972932222323,0.476191509612502
fingerprint.tiff,17.6173742718225,0.421398811453704
flinstones.tiff,16.8168993230615,0.388346747273783
foreman.tiff,25.6620493685086,0.673439082055424
house.tiff,23.4975101615423,0.622157685636141
man.tiff,22.5653529004582,0.47316806636178
peppers256.tiff,20.4045638885858,0.530146899370746
